Timestamp,IP Address,Username,Login Status,Country,Event Type,Device,Severity,Recent_Failures,Hour,Is_Unusual_Time,Is_Brute_Force,Is_Port_Scan_Attack,Threat_Description,Is_Anomaly
2026-05-25 05:52:54,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,Medium,0,5,0,0,0,Suspicious: Port scan activity detected,0
2026-05-25 05:52:57,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,Medium,0,5,0,0,0,Suspicious: Port scan activity detected,0
2026-05-25 05:52:59,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:01,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:02,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:03,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:05,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:06,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:07,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:08,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:10,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:11,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:12,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:14,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:15,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:16,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:18,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:19,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:26,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:30,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:35,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:38,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:42,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:43,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:44,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:47,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:48,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:54,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:56,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:53:59,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:00,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:02,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:08,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:12,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:18,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:20,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:23,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:24,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:26,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:29,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:30,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:32,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:41,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:44,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:48,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:50,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:52,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:56,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:54:59,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:06,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:08,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:17,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:23,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:32,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:35,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:38,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:41,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:56,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:55:59,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:56:05,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:56:11,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:56:17,91.196.192.172,system,Success,Ukraine,Port Scan,Linux,High,0,5,0,0,1,Active Port Scan: Multiple ports scanned from IP 91.196.192.172,0
2026-05-25 05:56:44,46.112.44.181,admin,Success,Germany,Login,MacOS,Low,0,5,0,0,0,Normal event,0
2026-05-25 06:06:45,223.224.90.251,root,Success,India,Data Export,MacOS,Medium,0,6,0,0,0,Data Export by 'root',0
2026-05-25 06:14:10,45.79.176.96,guest,Success,United States,Data Export,Windows,Medium,0,6,0,0,0,Data Export by 'guest',0
2026-05-25 06:27:43,192.168.1.159,asmith,Success,United States,File Access,Linux,Low,0,6,0,0,0,Normal event,0
2026-05-25 06:29:01,193.176.122.30,jdoe,Success,Germany,Login,iOS,Low,0,6,0,0,0,Normal event,0
2026-05-25 06:39:00,45.79.51.98,root,Success,United States,Login,Android,Low,0,6,0,0,0,Normal event,0
2026-05-25 06:41:16,10.0.0.86,bjones,Success,United States,Login,iOS,Low,0,6,0,0,0,Normal event,0
2026-05-25 06:45:04,45.79.241.23,admin,Failed,United States,Login,iOS,Medium,1,6,0,0,0,Normal event | ML flagged anomaly,1
2026-05-25 06:47:15,204.101.213.165,jdoe,Success,Canada,Login,Linux,Low,0,6,0,0,0,Normal event,0
2026-05-25 06:48:11,103.21.42.219,user2,Success,India,File Access,iOS,Low,0,6,0,0,0,Normal event,0
2026-05-25 06:50:25,10.0.0.170,guest,Success,United States,File Access,Windows,Low,0,6,0,0,0,Normal event,0
2026-05-25 07:02:08,192.168.1.57,admin,Success,United States,File Access,Windows,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:05:15,46.112.206.14,asmith,Success,Germany,File Access,Windows,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:05:54,82.165.229.248,guest,Success,United Kingdom,Login,Linux,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:11:47,80.128.35.59,user1,Success,Germany,File Access,iOS,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:12:21,115.112.209.182,jdoe,Success,India,File Access,Linux,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:14:28,192.168.1.56,user1,Success,United States,Login,MacOS,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:15:52,80.128.185.8,jdoe,Success,Germany,Login,MacOS,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:16:12,10.0.0.222,guest,Success,United States,File Access,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:20:10,193.176.32.207,clark,Success,Germany,File Access,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:24:46,80.128.138.137,db_admin,Success,Germany,File Access,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:27:46,46.112.75.174,clark,Success,Germany,File Access,Linux,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:34:50,45.79.146.222,clark,Success,United States,Login,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:35:12,200.140.85.227,admin,Success,Brazil,File Access,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:36:01,112.98.17.246,asmith,Success,China,Data Export,Android,Medium,0,7,0,0,0,Data Export by 'asmith',0
2026-05-25 07:37:04,101.160.59.70,db_admin,Success,Australia,Login,Linux,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:40:10,45.79.155.149,user2,Success,United States,File Access,Windows,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:44:12,192.168.1.112,user2,Success,United States,Login,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:44:13,10.0.0.150,db_admin,Success,United States,Login,MacOS,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:47:26,10.0.0.162,asmith,Success,United States,File Access,MacOS,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:49:51,103.21.239.185,asmith,Success,India,File Access,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:50:25,80.128.211.42,guest,Success,Germany,Login,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:51:42,115.112.17.156,root,Success,India,Login,Android,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:54:14,112.98.183.197,admin,Success,China,File Access,Windows,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:57:53,95.108.92.109,admin,Success,Russia,File Access,iOS,Low,0,7,0,0,0,Normal event,0
2026-05-25 07:58:50,80.128.178.170,jdoe,Success,Germany,File Access,Windows,Low,0,7,0,0,0,Normal event,0
2026-05-25 08:00:21,193.176.7.113,jdoe,Success,Germany,File Access,iOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:02:08,198.50.57.56,admin,Success,Canada,Login,MacOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:03:59,223.224.148.37,admin,Success,India,File Access,Windows,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:04:06,188.120.117.29,jdoe,Success,United Kingdom,File Access,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:09:45,112.98.144.151,root,Success,China,File Access,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:12:46,45.79.152.136,user1,Success,United States,File Access,iOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:15:40,192.168.1.83,user2,Success,United States,Login,MacOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:15:57,103.21.65.102,admin,Success,India,Port Scan,Linux,Medium,0,8,0,0,0,Suspicious: Port scan activity detected,0
2026-05-25 08:17:00,82.165.84.166,db_admin,Success,United Kingdom,File Access,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:17:24,10.0.0.165,user2,Success,United States,Login,Windows,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:18:20,103.21.91.168,user1,Success,India,File Access,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:19:55,193.176.189.213,admin,Success,Germany,File Access,MacOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:20:12,103.21.211.132,jdoe,Success,India,Login,Windows,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:21:04,46.112.151.126,user1,Success,Germany,File Access,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:23:44,192.168.1.252,bjones,Success,United States,Login,Windows,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:23:49,193.176.156.209,db_admin,Success,Germany,File Access,Android,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:25:32,192.168.1.207,asmith,Success,United States,Login,Windows,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:27:29,80.128.114.90,clark,Success,Germany,Login,Windows,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:28:17,220.181.206.87,root,Success,China,Login,MacOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:29:08,193.176.6.81,bjones,Success,Germany,Login,MacOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:30:40,80.128.139.130,db_admin,Success,Germany,Login,iOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:30:47,223.224.219.236,guest,Success,India,Login,iOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:32:31,115.112.44.67,asmith,Success,India,File Access,Android,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:32:44,104.244.227.71,clark,Success,United States,File Access,Android,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:36:24,223.224.157.225,clark,Success,India,Login,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:37:01,192.168.1.67,asmith,Success,United States,File Access,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:38:46,223.224.115.245,asmith,Success,India,Login,Windows,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:39:39,80.128.55.245,db_admin,Success,Germany,Login,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:39:45,204.101.142.98,user2,Success,Canada,File Access,Android,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:40:41,10.0.0.128,guest,Success,United States,Login,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:40:53,120.150.118.17,guest,Success,Australia,File Access,iOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:41:47,188.120.213.157,db_admin,Success,United Kingdom,Login,iOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:46:38,192.168.1.16,jdoe,Success,United States,File Access,Linux,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:51:52,188.120.139.203,jdoe,Success,United Kingdom,Login,Android,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:54:18,200.140.38.186,user1,Success,Brazil,Login,MacOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:56:40,82.165.32.38,asmith,Success,United Kingdom,File Access,iOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:58:23,103.21.218.96,user2,Success,India,Login,Android,Low,0,8,0,0,0,Normal event,0
2026-05-25 08:58:57,101.160.252.241,clark,Success,Australia,Login,MacOS,Low,0,8,0,0,0,Normal event,0
2026-05-25 09:00:52,45.79.177.168,guest,Success,United States,Login,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:04:09,10.0.0.64,bjones,Success,United States,File Access,Android,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:04:15,46.112.139.139,guest,Success,Germany,Login,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:04:41,46.112.51.88,user1,Success,Germany,Login,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:05:09,45.79.83.67,user1,Success,United States,Login,Android,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:06:22,103.21.49.217,bjones,Success,India,Login,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:07:11,192.168.1.132,admin,Failed,United States,Login,Linux,Low,1,9,0,0,0,Normal event,0
2026-05-25 09:07:57,80.128.220.19,user1,Success,Germany,File Access,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:08:23,46.112.115.47,user1,Success,Germany,File Access,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:09:15,82.142.198.212,admin,Success,Russia,File Access,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:09:30,115.112.30.55,admin,Success,India,Login,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:11:25,120.150.165.19,clark,Success,Australia,File Access,Android,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:12:50,223.224.21.248,admin,Success,India,File Access,MacOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:16:42,193.176.66.182,asmith,Success,Germany,File Access,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:16:44,223.224.251.8,user2,Success,India,Login,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:17:42,223.224.238.141,user2,Success,India,Login,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:20:59,10.0.0.195,db_admin,Success,United States,Login,Android,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:21:56,91.196.34.162,user2,Success,Ukraine,File Access,MacOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:23:49,80.128.252.138,guest,Success,Germany,Login,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:24:03,115.112.171.153,db_admin,Success,India,File Access,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:26:10,198.50.225.51,user2,Success,Canada,File Access,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:26:58,103.21.80.226,guest,Success,India,Login,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:28:46,10.0.0.194,root,Success,United States,Login,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:30:14,192.168.1.62,bjones,Success,United States,Login,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:30:44,223.224.160.8,db_admin,Success,India,Login,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:30:51,204.101.100.203,root,Success,Canada,Login,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:32:22,101.160.213.152,user2,Success,Australia,Data Export,Android,Medium,0,9,0,0,0,Data Export by 'user2',0
2026-05-25 09:33:22,188.120.119.235,db_admin,Success,United Kingdom,File Access,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:33:53,103.21.24.74,bjones,Success,India,Login,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:34:10,204.101.189.123,guest,Success,Canada,Login,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:34:54,192.168.1.53,guest,Success,United States,File Access,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:35:34,200.140.140.91,clark,Success,Brazil,File Access,MacOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:35:34,223.224.6.219,user1,Success,India,Login,MacOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:39:53,104.244.150.136,admin,Success,United States,File Access,Android,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:40:26,104.244.109.225,clark,Success,United States,File Access,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:42:25,115.112.231.129,clark,Success,India,File Access,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:43:11,10.0.0.196,asmith,Success,United States,Login,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:44:11,58.20.142.249,user1,Success,China,File Access,Android,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:45:09,80.128.81.10,jdoe,Success,Germany,File Access,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:48:40,120.150.143.51,clark,Success,Australia,File Access,Windows,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:48:53,46.112.180.34,asmith,Success,Germany,Login,iOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:48:57,115.112.125.56,db_admin,Success,India,Port Scan,MacOS,Medium,0,9,0,0,0,Suspicious: Port scan activity detected,0
2026-05-25 09:50:41,103.21.95.52,admin,Success,India,File Access,MacOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:52:54,10.0.0.228,bjones,Success,United States,File Access,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:55:04,45.79.132.165,guest,Success,United States,Login,Android,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:57:53,115.112.202.254,jdoe,Success,India,Login,Linux,Low,0,9,0,0,0,Normal event,0
2026-05-25 09:59:17,200.140.216.132,clark,Success,Brazil,File Access,MacOS,Low,0,9,0,0,0,Normal event,0
2026-05-25 10:00:49,115.112.104.74,guest,Success,India,Login,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:02:11,192.168.1.88,admin,Success,United States,Login,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:02:35,10.0.0.213,admin,Success,United States,Login,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:04:32,115.112.47.3,clark,Success,India,File Access,Linux,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:05:15,188.120.30.223,root,Success,United Kingdom,Login,MacOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:07:07,10.0.0.203,user2,Success,United States,Login,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:07:12,220.181.191.157,jdoe,Success,China,Login,iOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:09:59,192.168.1.230,clark,Success,United States,File Access,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:10:42,188.120.25.138,bjones,Success,United Kingdom,File Access,MacOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:11:08,192.168.1.110,clark,Success,United States,Login,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:13:17,188.120.111.211,user1,Success,United Kingdom,File Access,Windows,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:15:15,188.120.206.211,user1,Failed,United Kingdom,Login,iOS,Medium,1,10,0,0,0,Normal event | ML flagged anomaly,1
2026-05-25 10:19:49,45.79.151.71,clark,Success,United States,Login,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:20:38,200.140.250.77,guest,Success,Brazil,Login,iOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:20:48,198.50.208.117,db_admin,Success,Canada,Login,Linux,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:20:57,177.85.58.134,user1,Success,Brazil,Login,MacOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:25:03,185.220.15.154,asmith,Success,Russia,Login,iOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:30:19,10.0.0.4,asmith,Success,United States,File Access,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:32:48,80.128.233.16,asmith,Success,Germany,Login,MacOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:33:04,10.0.0.1,bjones,Success,United States,File Access,MacOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:34:02,223.224.33.143,db_admin,Failed,India,Login,Windows,Low,1,10,0,0,0,Normal event,0
2026-05-25 10:35:11,198.50.122.250,user2,Success,Canada,File Access,MacOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:38:01,188.120.215.226,admin,Success,United Kingdom,Login,iOS,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:40:34,46.112.217.174,user2,Success,Germany,File Access,Android,Low,0,10,0,0,0,Normal event,0
2026-05-25 10:42:29,10.0.0.163,bjones,Success,United States,Data Export,MacOS,Medium,0,10,0,0,0,Data Export by 'bjones',0
